code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.600016,2016-03-31,2015-12-31,0.170352,0.304497,,47022000000.000000,1.263822,154425000000.000000,36485348752.00,29551769344.00
sh.600016,2016-04-30,2016-03-31,0.044786,0.347561,,13949000000.000000,1.272840,,36485348752.00,29551769344.00
sh.600016,2016-08-30,2016-06-30,0.087817,0.355377,,27702000000.000000,1.276019,77951000000.000000,36485348752.00,29551769344.00
sh.600016,2016-10-29,2016-09-30,0.124766,0.342745,,39889000000.000000,1.285365,,36485348752.00,29551769344.00
sh.600016,2017-03-31,2016-12-31,0.148625,0.314269,,48778000000.000000,1.311293,155211000000.000000,36485348752.00,29551769344.00
sh.600016,2017-04-27,2017-03-31,0.040595,0.400397,,14506000000.000000,1.324806,,36485348752.00,29551769344.00
sh.600016,2017-08-29,2017-06-30,0.079481,0.405671,,28614000000.000000,1.335002,70535000000.000000,36485348752.00,29551769344.00
sh.600016,2017-10-31,2017-09-30,0.112830,0.388018,,41107000000.000000,1.340894,,36485348752.00,29551769344.00
sh.600016,2018-03-30,2017-12-31,0.138070,0.352936,,50922000000.000000,1.365288,144281000000.000000,36485348752.00,29551769344.00
sh.600016,2018-04-28,2018-03-31,0.039117,0.411587,,15125000000.000000,1.385652,,36485348752.00,29551769344.00
sh.600016,2018-08-31,2018-06-30,0.076334,0.395839,,29853000000.000000,1.407222,75417000000.000000,36485348752.00,29551769344.00
sh.600016,2018-10-31,2018-09-30,0.108025,0.373171,,43158000000.000000,1.193516,,43782418502.00,35462123213.00
sh.600016,2019-03-30,2018-12-31,0.125968,0.321046,,50330000000.000000,1.149480,156769000000.000000,43782418502.00,35462123213.00
sh.600016,2019-04-30,2019-03-31,0.036855,0.364076,,15968000000.000000,1.168894,,43782418502.00,35462123213.00
sh.600016,2019-08-31,2019-06-30,0.070476,0.362219,,31968000000.000000,1.195274,88256000000.000000,43782418502.00,35462123213.00
sh.600016,2019-10-31,2019-09-30,0.099897,0.346358,,46110000000.000000,1.214437,,43782418502.00,35462123213.00
sh.600016,2020-03-31,2019-12-31,0.114640,0.304388,,54924000000.000000,1.229238,180441000000.000000,43782418502.00,35462123213.00
sh.600016,2020-04-30,2020-03-31,0.031527,0.340766,,16811000000.000000,1.248835,,43782418502.00,35462123213.00
sh.600016,2020-08-29,2020-06-30,0.054390,0.293350,,28780000000.000000,1.156834,98108000000.000000,43782418502.00,35462123213.00
sh.600016,2020-10-31,2020-09-30,0.070994,0.264393,,37893000000.000000,1.041948,,43782418502.00,35462123213.00
sh.600016,2021-03-31,2020-12-31,0.065451,0.189791,,35102000000.000000,0.783625,184951000000.000000,43782418502.00,35462123213.00
sh.600016,2021-04-30,2021-03-31,0.027444,0.339339,,14616000000.000000,0.740160,,43782418502.00,35462123213.00
sh.600016,2021-08-28,2021-06-30,0.048066,0.304608,,26737000000.000000,0.740297,87775000000.000000,43782418502.00,35462123213.00
sh.600016,2021-10-30,2021-09-30,0.063597,0.273893,,35780000000.000000,0.741553,,43782418502.00,35462123213.00
sh.600016,2022-03-30,2021-12-31,0.062295,0.206470,,34853000000.000000,0.785270,168804000000.000000,43782418502.00,35462123213.00
sh.600016,2022-04-30,2022-03-31,0.023648,0.377218,,13819000000.000000,0.761904,,43782418502.00,35462123213.00
sh.600016,2022-08-27,2022-06-30,0.042317,0.335368,,24884000000.000000,0.741462,74199000000.000000,43782418502.00,35462123213.00
sh.600016,2022-10-29,2022-09-30,0.057601,0.313428,,34037000000.000000,0.746236,,43782418502.00,35462123213.00
sh.600016,2023-03-28,2022-12-31,0.060073,0.251109,,35777000000.000000,0.805552,142476000000.000000,43782418502.00,35462123213.00
sh.600016,2023-04-29,2023-03-31,0.023422,0.389471,,14322000000.000000,0.817154,,43782418502.00,35462123213.00
sh.600018,2013-04-25,2013-03-31,0.021107,0.191747,0.336930,1244567961.760000,0.222601,,22755179650.00,20990800132.00
sh.600018,2013-08-29,2013-06-30,0.053755,0.222285,0.336581,3052859953.310000,0.231443,13366928492.740000,22755179650.00,20990800132.00
sh.600018,2013-10-30,2013-09-30,0.082321,0.224559,0.344241,4744295018.600000,0.237641,,22755179650.00,20990800132.00
sh.600018,2014-03-28,2013-12-31,0.107744,0.222837,0.336599,6275614832.100000,0.230960,27401609001.810000,22755179650.00,20990800132.00
sh.600018,2014-04-29,2014-03-31,0.028495,0.249124,0.374428,1698885845.040000,0.249412,,22755179650.00,20990800132.00
sh.600018,2014-08-28,2014-06-30,0.058801,0.251709,0.375930,3472545424.650000,0.247718,13398296053.690000,22755179650.00,22755179650.00
sh.600018,2014-10-30,2014-09-30,0.091970,0.257178,0.372521,5506647516.210000,0.262432,,22755179650.00,22755179650.00
sh.600018,2015-03-28,2014-12-31,0.129649,0.272694,0.365863,7847793313.240000,0.297363,27984088750.360000,22755179650.00,22755179650.00
sh.600018,2015-04-30,2015-03-31,0.027150,0.246145,0.343916,1827335305.250000,0.300258,,22755179650.00,22755179650.00
sh.600018,2015-08-28,2015-06-30,0.055773,0.254859,0.350826,3765107602.150000,0.299145,14353800379.560000,23173674650.00,22755179650.00
sh.600018,2015-10-30,2015-09-30,0.080303,0.248086,0.339242,5536695176.070000,0.285318,,23173674650.00,22755179650.00
sh.600018,2016-03-29,2015-12-31,0.114958,0.266522,0.331729,7865271963.940000,0.283186,28664820123.210000,23173674650.00,22755179650.00
sh.600018,2016-04-30,2016-03-31,0.020280,0.208686,0.304676,1482812976.660000,0.270896,,23173674650.00,22755179650.00
sh.600018,2016-08-30,2016-06-30,0.049226,0.226087,0.326119,3485352033.920000,0.275389,14955038811.860000,23173674650.00,22755179650.00
sh.600018,2016-10-29,2016-09-30,0.066229,0.209443,0.301854,4777960731.750000,0.258731,,23173674650.00,22755179650.00
sh.600018,2017-03-29,2016-12-31,0.115332,0.257912,0.300800,8087901515.790000,0.299438,30414581971.910000,23173674650.00,22755179650.00
sh.600018,2017-04-29,2017-03-31,0.018335,0.180545,0.282537,1443011380.860000,0.296071,,23173674650.00,22755179650.00
sh.600018,2017-08-30,2017-06-30,0.055396,0.241003,0.302397,4029169449.100000,0.319101,16250961291.910000,23173674650.00,22755179650.00
sh.600018,2017-10-31,2017-09-30,0.077369,0.228650,0.302197,5765489289.760000,0.334188,,23173674650.00,22755179650.00
sh.600018,2018-03-28,2017-12-31,0.177196,0.343267,0.337089,12846413455.930000,0.497815,36466874173.130000,23173674650.00,22755179650.00
sh.600018,2018-04-28,2018-03-31,0.023420,0.219388,0.295222,1896342163.950000,0.519796,,23173674650.00,22755179650.00
sh.600018,2018-08-30,2018-06-30,0.049006,0.228114,0.300449,3994224347.760000,0.498406,17068130397.130000,23173674650.00,23173674650.00
sh.600018,2018-10-31,2018-09-30,0.073256,0.229450,0.283604,5984947888.180000,0.512738,,23173674650.00,23173674650.00
sh.600018,2019-03-28,2018-12-31,0.141647,0.301558,0.317433,11472021103.160000,0.443449,37133925826.630000,23173674650.00,23173674650.00
sh.600018,2019-04-30,2019-03-31,0.024756,0.261337,0.297311,2132185916.830000,0.455154,,23173674650.00,23173674650.00
sh.600018,2019-08-01,2019-06-30,0.057101,0.283795,0.307207,4880941188.890000,0.486027,16728797685.340000,23173674650.00,23173674650.00
sh.600018,2019-10-31,2019-09-30,0.086733,0.284362,0.306543,7566873258.270000,0.514988,,23173674650.00,23173674650.00
sh.600018,2020-04-10,2019-12-31,0.115000,0.274942,0.307074,9925845382.340000,0.391059,35100294381.470000,,
sh.600018,2020-04-30,2020-03-31,0.020081,0.351563,0.344104,1897923894.720000,0.380024,,23173674650.00,23173674650.00
sh.600018,2020-08-28,2020-06-30,0.046637,0.359579,0.371657,4328854036.440000,0.367994,11585349073.350000,23173674650.00,23173674650.00
sh.600018,2020-10-31,2020-09-30,0.071876,0.351054,0.402487,6745459022.130000,0.367994,,23173674650.00,23173674650.00
sh.600018,2021-03-30,2020-12-31,0.097976,0.351592,0.363366,9183403328.660000,0.358473,25197614382.470000,23173674650.00,23173674650.00
sh.600018,2021-04-30,2021-03-31,0.033219,0.412009,0.480214,3166413639.860000,0.414000,,23173674650.00,23173674650.00
sh.600018,2021-08-28,2021-06-30,0.096555,0.528045,0.446831,9168282128.060000,0.569010,16855384174.180000,23173674650.00,23173674650.00
sh.600018,2021-10-30,2021-09-30,0.128037,0.475346,0.443460,12472021924.030000,0.603114,,23278679750.00,23173674650.00
sh.600018,2022-03-30,2021-12-31,0.156769,0.451482,0.407110,15480719994.160000,0.630708,33282263788.660000,23278679750.00,23173674650.00
sh.600018,2022-04-30,2022-03-31,0.053578,0.462482,0.485928,5740624145.430000,0.739862,,23278679750.00,23173674650.00
sh.600018,2022-08-30,2022-06-30,0.105145,0.556505,0.437969,11182647136.560000,0.720577,20094438005.890000,23284144750.00,23173674650.00
sh.600018,2022-10-29,2022-09-30,0.147824,0.551437,0.423138,16121563233.080000,0.794044,,23284144750.00,23173674650.00
sh.600018,2023-04-04,2022-12-31,0.162399,0.480424,0.378065,17910112648.830000,0.739727,36194591096.400000,23284144750.00,23173674650.00
sh.600018,2023-04-29,2023-03-31,0.031126,0.488916,0.416017,3739569246.640000,0.656264,,23284144750.00,23173674650.00
sh.600019,2013-04-26,2013-03-31,0.014629,0.036174,0.089883,1676832523.090000,0.630350,,17122048088.00,17122048088.00
sh.600019,2013-08-24,2013-06-30,0.033663,0.039686,0.091913,3813778029.390000,0.271930,95105313763.160000,16471724924.00,16471724924.00
sh.600019,2013-10-30,2013-09-30,0.042009,0.034072,0.086809,4847191980.600000,0.257213,,16471724924.00,16471724924.00
sh.600019,2014-03-29,2013-12-31,0.052442,0.031843,0.094735,6040334623.220000,0.353240,188328279762.660000,16471724924.00,16471724924.00
sh.600019,2014-04-30,2014-03-31,0.013575,0.033931,0.096802,1586212654.180000,0.346094,,16471724924.00,16471724924.00
sh.600019,2014-08-23,2014-06-30,0.028362,0.034075,0.096253,3325641093.210000,0.319923,96520733000.000000,16471724924.00,16424278824.00
sh.600019,2014-10-31,2014-09-30,0.044722,0.036855,0.099090,5292059579.640000,0.375608,,16471724924.00,16424278824.00
sh.600019,2015-03-27,2014-12-31,0.051540,0.032499,0.098619,6090692217.890000,0.351669,187873000000.000000,16471026024.00,16424278824.00
sh.600019,2015-04-24,2015-03-31,0.013423,0.039548,0.115044,1636725627.530000,0.353922,,16471026024.00,16424278824.00
sh.600019,2015-08-25,2015-06-30,0.027699,0.040779,0.114463,3293775649.350000,0.352949,81006000000.000000,16469288424.00,16424278824.00
sh.600019,2015-10-29,2015-09-30,0.019753,0.018992,0.099416,2320702834.390000,0.184368,,16469288424.00,16424278824.00
sh.600019,2016-03-31,2015-12-31,0.008922,0.004360,0.088719,714070175.310000,0.061507,164240000000.000000,16467517524.00,16424278824.00
sh.600019,2016-04-28,2016-03-31,0.013452,0.043612,0.124821,1538330133.290000,0.060376,,16467517524.00,16424278824.00
sh.600019,2016-08-31,2016-06-30,0.030368,0.046433,0.140045,3621408785.510000,0.079363,78173000000.000000,16466927224.00,16424278824.00
sh.600019,2016-10-25,2016-09-30,0.048526,0.043659,0.122283,5825652203.500000,0.264552,,16466927224.00,16424278824.00
sh.600019,2017-04-28,2016-12-31,0.076606,0.049635,0.127291,9205298437.670000,0.545003,184264960000.000000,16450393624.00,16424278824.00
sh.600019,2017-04-28,2017-03-31,0.027536,0.049018,0.118580,4167029541.860000,0.506405,,22102656925.00,22076795525.00
sh.600019,2017-08-25,2017-06-30,0.045249,0.039657,0.100884,6739088170.830000,0.515497,169391722090.900000,22102656925.00,22089726225.00
sh.600019,2017-10-28,2017-09-30,0.083852,0.049715,0.108924,12520006957.510000,0.663543,,22102656925.00,22089726225.00
sh.600019,2018-04-10,2017-12-31,0.134200,0.070576,0.140674,20403137217.050000,0.867386,289092900259.280000,22268111875.00,22089726225.00
sh.600019,2018-04-28,2018-03-31,0.030086,0.082048,0.163478,5534415617.650000,0.916328,,22267915125.00,22089726225.00
sh.600019,2018-08-28,2018-06-30,0.060795,0.073391,0.149857,10901132343.000000,1.033324,148534090141.080000,22267915125.00,22101086925.00
sh.600019,2018-10-30,2018-09-30,0.093912,0.076256,0.155493,17181942991.180000,1.044077,,22267915125.00,22101086925.00
sh.600019,2019-04-25,2018-12-31,0.126410,0.076377,0.149926,23278140884.900000,0.968441,304779462646.470000,22267915125.00,22101086925.00
sh.600019,2019-04-25,2019-03-31,0.015322,0.045074,0.101682,2946859612.760000,0.865072,,22276134075.00,22101086925.00
sh.600019,2019-08-23,2019-06-30,0.035534,0.047539,0.110530,6697051648.290000,0.796502,140230088268.720000,22276134075.00,22101086925.00
sh.600019,2019-10-26,2019-09-30,0.050508,0.044351,0.107181,9618568334.320000,0.659594,,22274460375.00,22101086925.00
sh.600019,2020-04-29,2019-12-31,0.070026,0.046191,0.108791,13469014497.360000,0.557734,291593978707.950000,22274460375.00,22101086925.00
sh.600019,2020-04-29,2020-03-31,0.008596,0.029447,0.104481,1766026915.650000,0.504410,,22271288125.00,22155982625.00
sh.600019,2020-08-28,2020-06-30,0.022584,0.034620,0.096874,4492743472.460000,0.452881,130177000000.000000,22271288125.00,22155982625.00
sh.600019,2020-10-30,2020-09-30,0.043869,0.043662,0.108101,8733347054.870000,0.505723,,22271288125.00,22155982625.00
sh.600019,2021-04-27,2020-12-31,0.069955,0.049301,0.108350,13985383322.760000,0.569245,284465000000.000000,22269447650.00,22155982625.00
sh.600019,2021-04-27,2021-03-31,0.028654,0.072322,0.145231,6046599199.950000,0.740711,,22269362650.00,22212353437.00
sh.600019,2021-08-28,2021-06-30,0.080361,0.090498,0.159423,16764965709.950000,1.066656,185747000000.000000,22268589450.00,22212353437.00
sh.600019,2021-10-30,2021-09-30,0.115453,0.086611,0.155142,24097141413.290000,1.185642,,22268589450.00,22212353437.00
sh.600019,2022-04-29,2021-12-31,0.125935,0.072609,0.132568,26455020746.380000,1.061234,365495000000.000000,22268411550.00,22212353437.00
sh.600019,2022-04-29,2022-03-31,0.019353,0.050737,0.095823,4362334808.150000,0.988002,,22268411550.00,22212353437.00
sh.600019,2022-08-31,2022-06-30,0.040529,0.049175,0.100141,9031134899.400000,0.733543,184311000000.000000,22268411550.00,21838082437.00
sh.600019,2022-10-26,2022-09-30,0.048952,0.039487,0.088968,10987306606.370000,0.516676,,22268411550.00,21890910819.00
sh.600019,2023-04-28,2022-12-31,0.063217,0.038145,0.058420,14028915936.760000,0.547276,369163000000.000000,22268189984.00,21890910819.00
sh.600019,2023-04-28,2023-03-31,0.009433,0.027752,0.052748,2181349061.490000,0.462656,,22262200234.00,21893918984.00
sh.600025,2018-04-26,2017-12-31,0.059909,0.184543,0.475358,2370930791.640000,0.121607,12829081066.390000,18000000000.00,1800000000.00
sh.600025,2018-04-26,2018-03-31,0.008564,0.137747,0.447578,408475995.590000,0.095936,,18000000000.00,1800000000.00
sh.600025,2018-08-30,2018-06-30,0.022029,0.161421,0.486451,1044384853.090000,0.085429,,18000000000.00,1800000000.00
sh.600025,2018-10-30,2018-09-30,0.056017,0.220255,0.530605,2491937806.990000,0.156656,,18000000000.00,1800000000.00
sh.600025,2019-04-26,2018-12-31,0.138695,0.389930,0.509179,6050342160.340000,0.322374,15498890166.850000,18000000000.00,8928000000.00
sh.600025,2019-04-26,2019-03-31,0.018017,0.193411,0.548715,858302583.010000,0.348235,,18000000000.00,8928000000.00
sh.600025,2019-08-23,2019-06-30,0.063550,0.277967,0.586264,2943259100.520000,0.430652,,18000000000.00,8928000000.00
sh.600025,2019-10-29,2019-09-30,0.102778,0.318135,0.596642,5190515299.680000,0.467932,,18000000000.00,8928000000.00
sh.600025,2020-04-25,2019-12-31,0.111719,0.285397,0.560844,5936517593.420000,0.308031,20763921840.380000,18000000000.00,8928000000.00
sh.600025,2020-04-25,2020-03-31,-0.000978,0.004054,0.414004,12579631.670000,0.260355,,18000000000.00,8928000000.00
sh.600025,2020-08-27,2020-06-30,0.025579,0.187651,0.499080,1514472552.540000,0.228681,,18000000000.00,8928000000.00
sh.600025,2020-10-29,2020-09-30,0.074737,0.315382,0.563859,4644279445.020000,0.279255,,18000000000.00,8928000000.00
sh.600025,2021-04-23,2020-12-31,0.082914,0.274407,0.531671,5283265765.560000,0.268588,19219530957.260000,18000000000.00,18000000000.00
sh.600025,2021-04-23,2021-03-31,0.009723,0.175561,0.472802,673541973.000000,0.304980,,18000000000.00,18000000000.00
sh.600025,2021-08-28,2021-06-30,0.043891,0.283847,0.549348,2798120987.540000,0.341147,,18000000000.00,18000000000.00
sh.600025,2021-10-28,2021-09-30,0.077877,0.330656,0.573789,5132654230.400000,0.297195,,18000000000.00,18000000000.00
sh.600025,2022-04-23,2021-12-31,0.092675,0.310900,0.546286,6280685175.790000,0.324308,20172490104.590000,18000000000.00,18000000000.00
sh.600025,2022-04-23,2022-03-31,0.011475,0.201277,0.479081,793223475.250000,0.332124,,18000000000.00,18000000000.00
sh.600025,2022-08-27,2022-06-30,0.059436,0.363920,0.597477,4050439933.920000,0.388116,,18000000000.00,18000000000.00
sh.600025,2022-10-28,2022-09-30,0.090838,0.377852,0.604677,6344102236.170000,0.385561,,18000000000.00,18000000000.00
sh.600025,2023-04-22,2022-12-31,0.102966,0.344161,0.564268,7276147666.080000,0.377848,21100880177.050000,18000000000.00,18000000000.00
sh.600025,2023-04-22,2023-03-31,0.011796,0.245035,0.496660,914421737.170000,0.381249,,18000000000.00,18000000000.00
sh.600028,2013-04-26,2013-03-31,0.029797,0.024197,0.151697,16831000000.000000,0.741656,,89665582047.00,70039801175.00
sh.600028,2013-08-26,2013-06-30,0.055516,0.022260,0.142515,31504000000.000000,0.593796,1415244000000.000000,116565277972.00,91051836308.00
sh.600028,2013-10-30,2013-09-30,0.096449,0.025687,0.146027,54969000000.000000,0.627545,,116565280654.00,91051842054.00
sh.600028,2014-03-24,2013-12-31,0.123979,0.024781,0.146953,71377000000.000000,0.576321,2880311000000.000000,116565313787.00,91051875187.00
sh.600028,2014-04-29,2014-03-31,0.023325,0.022591,0.157121,14482000000.000000,0.555004,,116795461570.00,91282022970.00
sh.600028,2014-08-23,2014-06-30,0.054286,0.024108,0.153464,32694000000.000000,0.592420,1356172000000.000000,116795542640.00,91282104040.00
sh.600028,2014-10-31,2014-09-30,0.087906,0.025336,0.147434,53603000000.000000,0.571494,,116795601173.00,91282162573.00
sh.600028,2015-03-23,2014-12-31,0.081437,0.017308,0.140449,48910000000.000000,0.400996,2825914000000.000000,118280395640.00,92766957040.00
sh.600028,2015-04-30,2015-03-31,0.002662,0.004140,0.194379,1980000000.000000,0.294356,,121071209646.00,95557771046.00
sh.600028,2015-08-27,2015-06-30,0.038288,0.029357,0.212069,30542000000.000000,0.333911,1040362000000.000000,121071209646.00,95557771046.00
sh.600028,2015-10-30,2015-09-30,0.040706,0.022481,0.208077,34549000000.000000,0.182612,,121071209646.00,95557771046.00
sh.600028,2016-03-30,2015-12-31,0.050726,0.021470,0.211063,43346000000.000000,0.266017,2018883000000.000000,121071209646.00,95557771046.00
sh.600028,2016-04-29,2016-03-31,0.009085,0.021811,0.242879,9025000000.000000,0.303185,,121071209646.00,95557771046.00
sh.600028,2016-08-29,2016-06-30,0.028137,0.030005,0.243428,26381000000.000000,0.223018,879220000000.000000,121071209646.00,95557771046.00
sh.600028,2016-10-28,2016-09-30,0.042638,0.029378,0.235887,40070000000.000000,0.293051,,121071209646.00,95557771046.00
sh.600028,2017-03-27,2016-12-31,0.066901,0.030644,0.227222,59170000000.000000,0.383378,1930911000000.000000,121071209646.00,95557771046.00
sh.600028,2017-04-28,2017-03-31,0.023088,0.037244,0.199021,21683000000.000000,0.469633,,121071209646.00,95557771046.00
