code,pubDate,statDate,YOYEquity,YOYAsset,YOYNI,YOYEPSBasic,YOYPNI
sz.002470,2021-04-30,2020-12-31,-0.352532,-0.214775,-3.530219,-3.857143,-3.927527
sz.002470,2021-04-30,2021-03-31,-0.356629,-0.159181,0.559371,0.000000,0.480721
sz.002470,2021-08-28,2021-06-30,-0.353724,-0.154913,0.393475,0.000000,0.457610
sz.002470,2021-10-28,2021-09-30,-0.338385,-0.212907,0.978932,0.900000,0.925385
sz.002470,2022-04-30,2021-12-31,-0.131933,-0.127174,0.823611,0.819245,0.819231
sz.002470,2022-04-30,2022-03-31,-0.376150,-0.205354,-1.462071,-2.000000,-1.674837
sz.002470,2022-08-26,2022-06-30,-0.371162,-0.206608,-0.569064,0.000000,-0.503769
sz.002470,2022-10-28,2022-09-30,-0.474670,-0.174741,-104.878319,-19.450000,-27.803639
sz.002470,2023-04-25,2022-12-31,-0.250708,-0.048567,-0.760719,-0.710933,-0.711031
sz.002470,2023-04-29,2023-03-31,-0.251255,-0.085681,-0.637129,-0.230000,-0.544754
sz.002500,2013-04-25,2013-03-31,0.011904,-0.042559,0.287859,0.223214,0.225131
sz.002500,2013-08-20,2013-06-30,0.007555,-0.032919,0.166032,0.000000,0.113732
sz.002500,2013-10-25,2013-09-30,0.021627,0.119392,0.742982,1.000000,0.760008
sz.002500,2014-04-22,2013-12-31,0.142620,0.289315,0.714430,0.833333,0.823580
sz.002500,2014-04-22,2014-03-31,0.139255,0.405101,0.826242,0.872263,0.967375
sz.002500,2014-08-19,2014-06-30,0.143573,0.308829,1.657704,1.500000,1.513129
sz.002500,2014-10-27,2014-09-30,0.148565,0.622065,1.182890,0.875000,0.982609
sz.002500,2015-04-21,2014-12-31,0.063703,0.569925,1.354847,1.090909,1.239857
sz.002500,2015-04-21,2015-03-31,0.120751,1.192643,2.603412,2.573308,2.575958
sz.002500,2015-08-18,2015-06-30,0.223312,2.338884,4.117290,4.045407,4.043248
sz.002500,2015-10-26,2015-09-30,0.181283,1.124711,2.377677,2.341695,2.341870
sz.002500,2016-04-22,2015-12-31,0.715204,0.752189,1.526200,1.478261,1.454106
sz.002500,2016-04-22,2016-03-31,0.586083,0.165042,-0.867961,-0.901631,-0.893403
sz.002500,2016-08-23,2016-06-30,0.417002,-0.184893,-0.828198,-0.863332,-0.849304
sz.002500,2016-10-21,2016-09-30,0.447275,0.004881,-0.719163,-0.764658,-0.738975
sz.002500,2017-04-25,2016-12-31,-0.024524,-0.002552,-0.643859,-0.701754,-0.674954
sz.002500,2017-04-25,2017-03-31,0.006052,0.135763,1.490730,1.652406,1.751288
sz.002500,2017-08-22,2017-06-30,0.026063,0.062586,0.230779,0.284839,0.308955
sz.002500,2017-10-24,2017-09-30,0.027285,0.142333,0.158983,0.156034,0.170160
sz.002500,2018-04-03,2017-12-31,0.018227,0.074768,-0.161459,-0.176471,-0.125692
sz.002500,2018-04-24,2018-03-31,0.007536,0.157120,-0.469535,-0.375000,-0.374656
sz.002500,2018-08-07,2018-06-30,0.006827,0.122082,-0.633931,-0.535714,-0.535464
sz.002500,2018-10-24,2018-09-30,-0.004393,-0.049541,-0.758074,-0.694258,-0.693986
sz.002500,2019-04-23,2018-12-31,-0.004687,0.108299,-0.504434,-0.428571,-0.457661
sz.002500,2019-04-23,2019-03-31,0.002072,0.055115,2.044177,1.945161,1.941188
sz.002500,2019-08-20,2019-06-30,0.015321,0.065228,3.473709,2.750000,2.883115
sz.002500,2019-10-29,2019-09-30,0.023174,0.157437,4.096149,3.380488,3.378241
sz.002500,2020-04-28,2019-12-31,0.016973,-0.027056,1.371524,1.250000,1.300580
sz.002500,2020-04-28,2020-03-31,0.025667,0.002387,-0.144100,-0.150055,-0.150374
sz.002500,2020-08-25,2020-06-30,0.327142,0.082719,0.165585,0.200000,0.180199
sz.002500,2020-10-27,2020-09-30,0.328207,0.166702,0.460432,0.330735,0.410428
sz.002500,2021-04-20,2020-12-31,0.335925,0.121307,0.466187,0.277778,0.471876
sz.002500,2021-04-20,2021-03-31,0.319826,0.207072,-0.419243,-0.515464,-0.384785
sz.002500,2021-08-27,2021-06-30,0.015740,0.216562,-0.168084,-0.333333,-0.160861
sz.002500,2021-10-30,2021-09-30,0.015626,0.159060,-0.189419,-0.281590,-0.139715
sz.002500,2022-04-28,2021-12-31,0.019811,0.221775,0.065392,-0.043478,0.070157
sz.002500,2022-04-28,2022-03-31,0.015759,0.078787,-0.535358,-0.518617,-0.518049
sz.002500,2022-08-29,2022-06-30,0.015014,0.114539,-0.300549,-0.250000,-0.276341
sz.002500,2022-10-29,2022-09-30,0.008958,0.163146,-0.405988,-0.388468,-0.388317
sz.002500,2023-04-28,2022-12-31,0.008900,0.086588,-0.301950,-0.272727,-0.285144
sz.002500,2023-04-28,2023-03-31,0.019660,0.055382,3.114376,2.500000,2.851406
sz.002608,2013-04-20,2013-03-31,0.031735,0.251110,0.321908,0.400000,0.441535
sz.002608,2013-08-17,2013-06-30,0.036262,0.465506,0.942918,0.320000,0.958879
sz.002608,2013-10-25,2013-09-30,0.052026,0.260962,0.808270,0.769231,0.801377
sz.002608,2014-04-11,2013-12-31,0.049864,0.151636,0.501873,0.513514,0.531514
sz.002608,2014-04-18,2014-03-31,0.049219,0.193641,0.254910,0.000000,0.050542
sz.002608,2014-08-15,2014-06-30,0.033947,0.153880,-0.413533,-0.421053,-0.424335
sz.002608,2014-10-24,2014-09-30,0.019312,0.251724,-0.587991,-0.760870,-0.591964
sz.002608,2015-04-29,2014-12-31,-0.895730,0.275336,-20.086554,-19.538462,-19.814784
sz.002608,2015-04-29,2015-03-31,-0.927073,0.074408,-5.930813,-6.000000,-6.024814
sz.002608,2015-08-29,2015-06-30,-1.069109,-0.089124,-9.806420,-9.818182,-9.731248
sz.002608,2015-10-30,2015-09-30,-1.253705,-0.193692,-19.221634,-19.545455,-19.320459
sz.002608,2016-04-29,2015-12-31,-25.564822,-0.667424,-2.088468,-2.080508,-2.078326
sz.002608,2016-04-30,2016-03-31,-34.891608,-0.685923,-0.359785,-0.333333,-0.375395
sz.002608,2016-08-26,2016-06-30,-40.920550,-0.836255,-1.758732,-1.804124,-1.783393
sz.002608,2016-10-22,2016-09-30,-10.461582,-0.824499,-0.358114,-0.360343,-0.362304
sz.002608,2017-03-30,2016-12-31,0.838604,0.004194,2.130343,1.428571,1.429261
sz.002608,2017-04-28,2017-03-31,3.981051,13.646475,-0.384777,-0.421053,-0.379684
sz.002608,2017-08-30,2017-06-30,3.609111,31.005675,0.349690,0.857143,0.945925
sz.002608,2017-10-24,2017-09-30,3.689077,31.188841,0.024729,0.194444,0.194373
sz.002608,2018-04-26,2017-12-31,0.134419,0.059256,0.524415,1.030303,1.022781
sz.002608,2018-04-28,2018-03-31,0.136902,0.098908,0.161413,0.272727,0.190553
sz.002608,2018-08-24,2018-06-30,0.380876,0.155352,0.150107,0.192308,0.196614
sz.002608,2018-10-23,2018-09-30,0.368860,0.165445,0.096968,0.046512,0.118810
sz.002608,2019-04-20,2018-12-31,0.379039,0.171254,0.160641,0.074627,0.172697
sz.002608,2019-04-20,2019-03-31,0.410833,0.185186,1.456962,1.071429,1.483474
sz.002608,2019-08-29,2019-06-30,0.155872,0.095611,0.437919,0.290323,0.457920
sz.002608,2019-10-26,2019-09-30,0.147820,0.369991,0.243595,0.155556,0.243267
sz.002608,2020-04-25,2019-12-31,0.116179,0.308375,-0.049182,-0.111111,-0.059449
sz.002608,2020-04-28,2020-03-31,0.082851,0.297079,-0.571740,-0.551724,-0.568155
sz.002608,2020-08-28,2020-06-30,0.083772,0.359164,-0.171017,-0.225000,-0.214463
sz.002608,2020-10-29,2020-09-30,0.086742,0.037823,-0.051171,-0.096154,-0.103105
sz.002608,2021-04-15,2020-12-31,0.087147,0.062316,-0.017990,-0.062500,-0.054255
sz.002608,2021-04-30,2021-03-31,0.085846,0.006689,0.021368,0.000000,0.012188
sz.002608,2021-08-27,2021-06-30,0.070643,-0.040958,0.092933,0.193548,0.182963
sz.002608,2021-10-29,2021-09-30,0.042732,0.016705,-0.447798,-0.340426,-0.329356
sz.002608,2022-04-29,2021-12-31,-0.026695,0.078929,-1.255412,-1.150000,-1.150772
sz.002608,2022-04-29,2022-03-31,-0.030175,0.146159,-0.159506,-0.230769,-0.263955
sz.002608,2022-08-26,2022-06-30,-0.033524,0.113086,-0.346640,-0.405405,-0.419174
sz.002608,2022-10-28,2022-09-30,-0.033123,0.110261,-0.336278,-0.483871,-0.487328
sz.002608,2023-04-28,2022-12-31,-0.005396,0.029330,1.395371,1.222222,1.204947
sz.002608,2023-04-28,2023-03-31,-0.001000,0.032867,-0.230137,-0.291405,-0.290654
sz.002739,2015-04-10,2014-12-31,0.364537,0.324793,0.327017,0.329461,0.329305
sz.002739,2015-04-22,2015-03-31,,,0.588861,0.395349,0.589559
sz.002739,2015-08-31,2015-06-30,0.689981,0.434307,0.504277,0.357143,0.504948
sz.002739,2015-10-28,2015-09-30,0.645768,0.467571,0.387381,0.250000,0.387789
sz.002739,2016-03-31,2015-12-31,2.038407,2.379824,0.480228,0.337500,0.480525
sz.002739,2016-04-29,2016-03-31,1.114626,1.482404,0.368982,0.300000,0.370651
sz.002739,2016-08-30,2016-06-30,1.213252,1.691159,0.279565,0.199545,0.280494
sz.002739,2016-10-28,2016-09-30,1.155360,1.689117,0.220977,0.151333,0.221679
sz.002739,2017-03-31,2016-12-31,0.140210,0.235032,0.151437,0.089207,0.152315
sz.002739,2017-04-28,2017-03-31,0.135880,0.255243,0.022452,0.022808,0.022641
sz.002739,2017-08-29,2017-06-30,0.139122,0.390196,0.101335,0.102583,0.102578
sz.002739,2017-10-30,2017-09-30,0.129710,0.354366,0.100338,0.102961,0.102925
sz.002739,2018-04-26,2017-12-31,0.123588,0.212148,0.107933,0.109230,0.109210
sz.002739,2018-04-28,2018-03-31,0.097736,0.177184,0.141111,0.140733,0.140733
sz.002739,2018-08-29,2018-06-30,0.116700,0.020901,0.015086,0.014558,0.014611
sz.002739,2018-10-30,2018-09-30,0.097425,-0.022662,0.004113,0.003065,0.003097
sz.002739,2019-04-26,2018-12-31,0.078152,-0.001454,-0.147162,-0.145845,-0.145838
sz.002739,2019-04-30,2019-03-31,0.074270,0.013063,-0.213445,-0.211144,-0.211224
sz.002739,2019-08-21,2019-06-30,0.546764,0.401692,-0.625664,-0.629867,-0.618790
sz.002739,2019-10-30,2019-09-30,0.544610,0.432065,-0.578927,-0.604176,-0.572489
sz.002739,2020-04-22,2019-12-31,-0.261893,-0.149315,-3.209341,-3.248789,-3.248739
sz.002739,2020-04-30,2020-03-31,-0.005369,0.077737,-2.521361,-2.497665,-2.497548
sz.002739,2020-08-04,2020-06-30,-0.363316,-0.208708,-4.019250,-3.607958,-3.988100
sz.002739,2020-10-30,2020-09-30,-0.395517,-0.233565,-3.451591,-3.223853,-3.429552
sz.002739,2021-04-29,2020-12-31,-0.266913,-0.113712,-0.448904,-0.388466,-0.410294
sz.002739,2021-04-29,2021-03-31,-0.248070,0.260571,1.880138,1.814276,1.873789
sz.002739,2021-08-31,2021-06-30,-0.205793,0.255951,1.411126,1.379859,1.407736
sz.002739,2021-10-30,2021-09-30,-0.214160,0.190963,1.146914,1.134385,1.144182
sz.002739,2022-04-29,2021-12-31,-0.119536,0.242099,1.016981,1.015100,1.015945
sz.002739,2022-04-29,2022-03-31,-0.067492,-0.061489,-0.912545,-0.914043,-0.914179
sz.002739,2022-08-29,2022-06-30,-0.140879,-0.081243,-1.898926,-1.909885,-1.909803
sz.002739,2022-10-31,2022-09-30,-0.092393,-0.030645,-2.794251,-2.838833,-2.834724
sz.002739,2023-04-28,2022-12-31,-0.205045,-0.084115,-17.855156,-19.176101,-19.084682
sz.002739,2023-04-28,2023-03-31,-0.187543,-0.114631,5.796530,6.168317,6.015655
sz.300027,2013-04-19,2013-03-31,0.485686,0.662987,4.950580,4.400000,4.587715
sz.300027,2013-08-15,2013-06-30,0.812283,0.734371,2.929082,2.941176,2.820620
sz.300027,2013-10-23,2013-09-30,0.935102,0.787134,2.137146,2.090909,2.068611
sz.300027,2014-03-27,2013-12-31,0.875337,0.742979,1.796535,1.750000,1.722300
sz.300027,2014-04-24,2014-03-31,0.634279,0.574898,1.312172,1.384615,1.299195
sz.300027,2014-08-22,2014-06-30,0.418520,0.358322,0.082420,0.030303,0.035515
sz.300027,2014-10-23,2014-09-30,0.350399,0.334065,0.259895,0.088235,0.104211
sz.300027,2015-03-27,2014-12-31,0.283411,0.361365,0.729950,0.489796,0.519325
sz.300027,2015-04-24,2015-03-31,0.435875,0.425060,-0.222351,-0.354839,-0.337963
sz.300027,2015-08-26,2015-06-30,0.355688,0.436928,0.539969,0.322581,0.354118
sz.300027,2015-10-23,2015-09-30,1.044181,0.711758,0.603676,0.441176,0.499043
sz.300027,2016-03-24,2015-12-31,0.972191,0.822450,0.177757,0.041096,0.088641
sz.300027,2016-04-22,2016-03-31,0.625197,0.737257,-0.004334,-0.050000,0.073649
sz.300027,2016-08-25,2016-06-30,0.595247,0.706276,-0.403985,-0.450000,-0.399126
sz.300027,2016-10-21,2016-09-30,0.014332,0.396108,-0.025540,-0.120000,0.013330
sz.300027,2017-03-28,2016-12-31,-0.090470,0.109459,-0.184105,-0.236842,-0.172116
sz.300027,2017-04-21,2017-03-31,-0.079094,-0.017463,-1.225038,-1.222222,-1.260631
sz.300027,2017-08-29,2017-06-30,-0.001466,0.029375,0.456578,0.363636,0.421218
sz.300027,2017-10-27,2017-09-30,0.009283,0.014494,-0.093981,0.000000,-0.033501
sz.300027,2018-03-27,2017-12-31,0.069196,0.015214,-0.006948,0.034483,0.024934
sz.300027,2018-04-26,2018-03-31,0.106428,0.102120,6.311503,5.500000,4.778744
sz.300027,2018-08-24,2018-06-30,0.044251,0.040443,-0.209918,-0.333333,-0.355421
sz.300027,2018-10-26,2018-09-30,0.058509,0.017424,-0.287230,-0.454545,-0.453849
sz.300027,2019-04-27,2018-12-31,-0.114788,-0.085090,-1.920846,-2.300000,-2.319660
sz.300027,2019-04-27,2019-03-31,-0.146876,-0.148331,-1.364536,-1.333333,-1.363325
sz.300027,2019-08-30,2019-06-30,-0.170920,-0.116210,-2.069147,-2.400000,-2.367508
sz.300027,2019-10-26,2019-09-30,-0.204282,-0.180573,-2.524109,-2.916667,-2.985634
sz.300027,2020-04-29,2019-12-31,-0.480401,-0.402200,-3.426672,-2.641026,-2.623205
sz.300027,2020-04-29,2020-03-31,-0.490167,-0.396264,-0.260158,-0.666667,-0.526435
sz.300027,2020-08-27,2020-06-30,-0.484567,-0.415647,0.443479,0.428571,0.389992
sz.300027,2020-10-28,2020-09-30,-0.484412,-0.344232,0.531255,0.478261,0.500252
sz.300027,2021-04-28,2020-12-31,-0.294470,-0.113361,0.733817,0.732394,0.736516
sz.300027,2021-04-28,2021-03-31,-0.251050,-0.003306,2.429979,2.600000,2.636170
sz.300027,2021-08-21,2021-06-30,-0.271028,-0.034172,1.479731,1.500000,1.457457
sz.300027,2021-10-29,2021-09-30,-0.115134,-0.086243,2.756195,2.750000,2.788713
sz.300027,2022-04-28,2021-12-31,-0.241258,-0.261199,0.789862,0.763158,0.765048
sz.300027,2022-04-28,2022-03-31,-0.319961,-0.356575,-1.594367,-1.625000,-1.561932
sz.300027,2022-08-26,2022-06-30,-0.286029,-0.347329,-2.638481,-2.750000,-2.818166
sz.300027,2022-10-28,2022-09-30,-0.384581,-0.348504,-1.441372,-1.428571,-1.446603
sz.300027,2023-04-28,2022-12-31,-0.455818,-0.260828,-3.391591,-2.888889,-2.987160
sz.300027,2023-04-28,2023-03-31,-0.433052,-0.248387,0.986781,0.920000,0.919859
sh.600008,2013-04-27,2013-03-31,0.051831,0.192119,-0.073833,-0.048193,-0.046815
sh.600008,2013-08-21,2013-06-30,0.043094,0.249779,-0.128492,-0.183473,-0.182659
sh.600008,2013-10-29,2013-09-30,0.039340,0.211341,-0.085829,-0.099091,-0.099370
sh.600008,2014-04-10,2013-12-31,0.068359,0.108023,0.136072,0.034444,0.034330
sh.600008,2014-04-29,2014-03-31,0.064642,0.077142,0.020715,-0.274262,-0.272308
sh.600008,2014-08-09,2014-06-30,0.077052,0.064571,-0.053860,0.010292,0.009980
sh.600008,2014-10-31,2014-09-30,0.071756,0.035307,-0.051767,0.012109,0.011880
sh.600008,2015-04-22,2014-12-31,0.025309,0.036678,-0.188866,0.015002,0.014913
sh.600008,2015-04-30,2015-03-31,0.354241,0.050027,-0.427466,0.122093,0.225488
sh.600008,2015-08-28,2015-06-30,0.374604,0.255989,0.322575,0.470289,0.609665
sh.600008,2015-10-31,2015-09-30,0.352809,0.268746,-0.061487,0.007976,0.104772
sh.600008,2016-03-30,2015-12-31,0.366319,0.174458,-0.200729,-0.327633,-0.268751
sh.600008,2016-04-26,2016-03-31,0.031709,0.382377,-0.257988,-0.163866,-0.138158
sh.600008,2016-08-31,2016-06-30,0.051215,0.144039,-0.294932,-0.217327,-0.211872
sh.600008,2016-10-29,2016-09-30,0.145203,0.182845,-0.117436,-0.035503,-0.031657
sh.600008,2017-03-29,2016-12-31,0.140837,0.097160,-0.078715,0.135305,0.139180
sh.600008,2017-04-28,2017-03-31,0.167113,0.172720,0.153861,0.095477,0.093495
sh.600008,2017-08-30,2017-06-30,0.259416,0.230082,0.094080,0.009381,0.010924
sh.600008,2017-10-30,2017-09-30,0.181127,0.196810,0.162187,0.077301,0.077547
sh.600008,2018-03-30,2017-12-31,0.281487,0.286594,0.086615,0.002368,0.001833
sh.600008,2018-04-27,2018-03-31,0.265481,0.240258,-0.017939,-0.178899,-0.178317
sh.600008,2018-08-31,2018-06-30,0.186376,0.297295,-0.124248,-0.191450,-0.192237
sh.600008,2018-10-31,2018-09-30,0.175802,0.343785,0.010076,0.013667,0.014362
sh.600008,2019-03-30,2018-12-31,0.407559,0.352856,0.161606,0.140945,0.175484
sh.600008,2019-04-30,2019-03-31,0.402220,0.329208,-0.061789,0.139665,0.343473
sh.600008,2019-08-30,2019-06-30,0.360742,0.182273,0.458951,0.296552,0.530599
sh.600008,2019-10-30,2019-09-30,0.350737,0.161521,0.314843,0.117978,0.318053
sh.600008,2020-04-02,2019-12-31,0.213874,0.157773,0.338263,0.163561,0.332194
sh.600008,2020-04-30,2020-03-31,0.213300,0.181434,-0.046894,0.014706,0.017574
sh.600008,2020-08-29,2020-06-30,0.160102,0.204922,0.189616,0.328014,0.327966
sh.600008,2020-10-31,2020-09-30,0.410714,0.274893,0.557588,0.641206,0.640868
sh.600008,2021-04-07,2020-12-31,0.216592,0.259112,0.467613,0.430012,0.534156
sh.600008,2021-04-30,2021-03-31,0.220417,0.225353,2.210624,0.966184,1.534123
sh.600008,2021-08-28,2021-06-30,0.336493,0.190363,2.311414,1.598131,2.353284
sh.600008,2021-10-30,2021-09-30,0.079834,0.116783,1.078981,0.596448,1.061959
sh.600008,2022-04-09,2021-12-31,0.056185,0.066251,0.624302,0.292410,0.555764
sh.600008,2022-04-30,2022-03-31,0.036950,0.056896,0.162222,0.014218,0.013844
sh.600008,2022-08-31,2022-06-30,-0.000118,0.052721,-0.253086,-0.413360,-0.413490
sh.600008,2022-10-29,2022-09-30,0.139230,0.071690,0.979414,0.660420,0.660369
sh.600008,2023-04-13,2022-12-31,0.015091,-0.033374,0.627796,0.346708,0.346781
sh.600008,2023-04-28,2023-03-31,0.070221,-0.021592,0.012594,0.032710,0.032578
sh.600373,2013-04-26,2013-03-31,0.348841,0.229067,0.329263,0.285714,0.285738
sh.600373,2013-08-15,2013-06-30,0.492295,0.206150,0.345810,0.214286,0.315321
sh.600373,2013-10-25,2013-09-30,0.439135,0.198759,0.259345,0.077922,0.190734
sh.600373,2014-03-28,2013-12-31,0.468301,0.420696,0.323496,0.123596,0.257770
sh.600373,2014-04-30,2014-03-31,0.117918,0.295765,0.329193,0.111111,0.264421
sh.600373,2014-08-28,2014-06-30,0.111697,0.267425,0.433017,-0.333333,0.318174
sh.600373,2014-10-29,2014-09-30,0.137222,0.191706,0.286693,-0.337349,0.262835
sh.600373,2015-03-27,2014-12-31,0.118121,0.038751,0.314525,-0.320000,0.269902
sh.600373,2015-04-29,2015-03-31,0.539379,0.210485,0.165500,-0.375000,0.223515
sh.600373,2015-08-28,2015-06-30,0.536632,0.328225,0.146666,0.147059,0.278530
sh.600373,2015-10-29,2015-09-30,0.522112,0.321481,0.205080,0.090909,0.238203
sh.600373,2016-03-31,2015-12-31,0.521977,0.419517,0.286359,0.147059,0.307463
sh.600373,2016-04-29,2016-03-31,0.097016,0.208393,0.181197,0.120000,0.191948
sh.600373,2016-08-24,2016-06-30,0.113083,0.151705,0.239075,0.179487,0.215180
sh.600373,2016-10-28,2016-09-30,0.116769,0.140260,0.175630,0.200000,0.213814
sh.600373,2017-03-22,2016-12-31,0.127616,0.070683,0.102442,0.205128,0.224403
sh.600373,2017-04-26,2017-03-31,0.128246,0.033932,0.239308,0.214286,0.241304
sh.600373,2017-08-25,2017-06-30,0.119106,0.001774,0.210501,0.260870,0.252619
sh.600373,2017-10-27,2017-09-30,0.107952,0.087899,0.083893,0.111111,0.114127
sh.600373,2018-03-28,2017-12-31,0.107780,0.086137,0.134643,0.117021,0.121318
sh.600373,2018-04-24,2018-03-31,0.105725,0.160622,-0.055214,-0.029412,-0.047537
sh.600373,2018-08-29,2018-06-30,0.086458,0.136746,0.069180,0.068966,0.072398
sh.600373,2018-10-27,2018-09-30,0.088309,0.136152,0.102975,0.100000,0.095809
sh.600373,2019-03-29,2018-12-31,0.089893,0.158436,0.119973,0.123810,0.115288
sh.600373,2019-04-27,2019-03-31,0.089153,0.166671,0.102087,0.090909,0.101806
sh.600373,2019-08-30,2019-06-30,0.069739,0.168899,0.060612,0.048387,0.051117
sh.600373,2019-10-30,2019-09-30,0.062828,0.087418,0.057727,0.045455,0.055248
sh.600373,2020-04-30,2019-12-31,0.055837,-0.038406,0.064631,0.059322,0.065697
sh.600373,2020-04-30,2020-03-31,0.044469,0.000221,-0.265958,-0.277778,-0.280847
sh.600373,2020-08-28,2020-06-30,0.062776,0.033550,-0.028400,-0.030769,-0.040629
sh.600373,2020-10-30,2020-09-30,0.071825,0.027344,-0.000104,0.010870,-0.006093
sh.600373,2021-03-31,2020-12-31,0.080352,0.068203,0.057045,0.064000,0.046438
sh.600373,2021-04-30,2021-03-31,0.079543,0.071642,0.027575,0.076923,0.047761
sh.600373,2021-08-28,2021-06-30,0.096706,0.109980,0.342782,0.380952,0.366372
sh.600373,2021-10-29,2021-09-30,0.102702,0.058019,0.333338,0.354839,0.348487
sh.600373,2022-04-15,2021-12-31,0.085391,0.090142,0.120307,0.135338,0.131709
sh.600373,2022-04-29,2022-03-31,0.084157,0.105437,0.049293,0.035714,0.034161
sh.600373,2022-08-31,2022-06-30,0.045432,0.040064,-0.348795,-0.356322,-0.348863
sh.600373,2022-10-29,2022-09-30,0.040021,0.065668,-0.292113,-0.293651,-0.291379
sh.600373,2023-04-19,2022-12-31,0.062731,0.081449,-0.065236,-0.059603,-0.055341
sh.600373,2023-04-28,2023-03-31,0.063726,0.019151,0.092487,0.103448,0.106006
sh.600663,2013-04-25,2013-03-31,0.072572,0.181018,0.461060,0.463892,0.464422
sh.600663,2013-07-26,2013-06-30,0.072159,0.090302,0.204689,0.191750,0.191548
sh.600663,2013-10-28,2013-09-30,0.094765,0.078966,0.727513,0.676598,0.676441
sh.600663,2014-03-05,2013-12-31,0.014339,0.271457,0.414330,0.390726,0.390682
sh.600663,2014-04-30,2014-03-31,-0.023437,0.204655,0.195426,0.186455,0.186068
sh.600663,2014-07-30,2014-06-30,-0.027014,0.185317,0.166965,0.164701,0.164814
sh.600663,2014-10-29,2014-09-30,-0.098301,0.277530,-0.118343,-0.095067,-0.095038
sh.600663,2015-03-26,2014-12-31,0.105776,0.218608,0.110004,0.130819,0.130734
sh.600663,2015-04-30,2015-03-31,0.083807,0.185458,0.149755,0.131469,0.131130
sh.600663,2015-07-30,2015-06-30,0.055796,0.226569,0.181858,0.167638,0.167681
sh.600663,2015-10-29,2015-09-30,0.103812,0.164330,0.230725,0.142154,0.142062
sh.600663,2016-03-22,2015-12-31,0.127400,0.149672,0.214166,0.186356,0.186402
sh.600663,2016-04-28,2016-03-31,0.062846,0.164253,0.140912,0.147095,0.147080
sh.600663,2016-07-29,2016-06-30,0.065627,0.102811,0.566673,-0.273282,0.308239
sh.600663,2016-10-27,2016-09-30,0.163253,0.132301,0.300764,-0.333444,0.199970
sh.600663,2017-03-22,2016-12-31,-0.334935,0.056336,0.232106,0.222878,0.222852
sh.600663,2017-04-27,2017-03-31,0.060598,0.525384,0.423346,-0.291314,0.276044
sh.600663,2017-07-29,2017-06-30,0.053018,0.486663,0.098455,0.183857,0.183934
sh.600663,2017-10-26,2017-09-30,-0.014183,0.435495,-0.121050,-0.106344,-0.106222
sh.600663,2018-03-30,2017-12-31,0.048436,0.016967,0.124289,0.181622,0.181665
sh.600663,2018-04-27,2018-03-31,0.062780,-0.025846,1.056265,0.523916,0.523934
sh.600663,2018-07-27,2018-06-30,0.068441,-0.020647,0.635708,0.593531,0.593724
sh.600663,2018-10-31,2018-09-30,0.049010,-0.040920,0.466739,0.468642,0.468568
sh.600663,2019-03-30,2018-12-31,0.124015,-0.037786,0.116890,0.070462,0.070395
sh.600663,2019-04-30,2019-03-31,0.136990,0.045792,-0.126909,0.271702,0.271588
